x,y
136,0.276961993807724
137,0.2773020261565909
138,0.27674500853326073
139,0.27629633472943593
140,0.2766766752748406
141,0.2769662465083613
142,0.2762939403627959
143,0.27733150040811433
144,0.27660842913620304
145,0.2771605425100843
146,0.27641263171444713
147,0.2773493630077926
148,0.2769083522153755
149,0.2774294225979327
150,0.2764404833798996
151,0.27691562677656845
152,0.27618369994391834
153,0.2771597970609189
154,0.27581981274654876
155,0.2769673160653831
156,0.2767612525268753
157,0.27677261086744015
158,0.2768968253723129
159,0.277052296062578
160,0.2762590448903537
161,0.276242487159277
162,0.2768619928881807
163,0.27689327991869955
164,0.27659275592687915
165,0.27729088169279836
166,0.276643189503057
167,0.2770560843189649
168,0.2773312109488001
169,0.2770716843318879
170,0.2769660486938791
171,0.2758325860510581
172,0.27688138400956386
173,0.2766422188787724
174,0.2762052832453208
175,0.27590798867272237
176,0.27663969637277414
177,0.2764128465974061
178,0.2769684837220395
179,0.27651516087534594
180,0.27688318972772763
181,0.2766343184878629
182,0.2774809893887734
183,0.2776374245762111
184,0.2771772191328923
185,0.2768983691907524
186,0.2763564120942477
187,0.277222532536612
188,0.2769023801807141
189,0.2760769782459366
190,0.2768103966076347
191,0.27693422718533706
192,0.27628332272924655
193,0.2766298840539917
194,0.2773010033646986
195,0.27621976151801625
196,0.27665047664182046
197,0.2774811120040974
198,0.27683572633225517
199,0.27691190400031007
200,0.2766260819041806
201,0.2763042774911573
202,0.27653733594560914
203,0.27663918692165934
204,0.2760160482809164
205,0.276468869093785
206,0.27675596529717394
207,0.27633509307721993
208,0.27708438929588647
209,0.2762906427415408
210,0.27705790905029254
211,0.27671344181165813
212,0.27639387801777254
213,0.2765437976079981
214,0.27666236224702917
215,0.27709628870876074
216,0.2768029132512565
217,0.2774852021054229
218,0.2766989847206179
219,0.27706147997108327
220,0.2765320328109867
221,0.27756613736077307
222,0.27682428123345715
223,0.276817023452486
224,0.27708659252225815
225,0.276130877039319
226,0.2772293513676168
227,0.2764870352607248
228,0.2761749440614006
229,0.27714625858861114
230,0.2771864528258955
231,0.2775145147046992
232,0.27659131975154744
233,0.2761674463225684
234,0.27645121920198684
235,0.277470524728483
236,0.2764964064315211
237,0.27732348927959705
238,0.27672867167526727
239,0.2767836755704166
240,0.2765978501776139
241,0.2770303048476123
242,0.27654287248031295
243,0.2770210397010464
244,0.2769522785618654
245,0.27627481069513266
246,0.27716788975845225
247,0.2772203377148016
248,0.2764779200072222
249,0.27692500985638335
250,0.2769269276707966
251,0.27732260051310204
252,0.27628343270603295
253,0.2774807894722852
254,0.2766130442112305
255,0.2764221591570821
256,0.27692220517549354
257,0.2769479657284513
258,0.2772769980899975
259,0.2769660406056187
260,0.27681634925778925
261,0.2762019480027799
262,0.27649361481524204
263,0.2763619225296768
264,0.2767306237837881
265,0.27687342186023606
266,0.2766894158103394
267,0.2770659575459739
268,0.27730959218198886
269,0.27619947324364436
270,0.2765653402421099
271,0.2768791028179915
272,0.27727683715223783
273,0.2769013495190623
274,0.27620188829322884
275,0.27631605686610117
276,0.2773403865194201
277,0.27717675757800897
278,0.276436185800393
279,0.27708720520877606
280,0.2766746882658197
281,0.27667764571571235
282,0.2772522514877492
283,0.2769991980116764
284,0.27685305822524225
285,0.276408442508945
286,0.27620317688252766
287,0.27673485762465544
288,0.27693037500781226
289,0.2771423448993535
290,0.2762798223104687
291,0.2762793782119261
292,0.27689931462261774
293,0.27682216287811684
294,0.2768719297758363
295,0.2768891457326882
296,0.27678731955166314
297,0.27703954411866805
298,0.2767170664117941
299,0.27700000106218214
300,0.2770689467712417
301,0.27625268718488044
302,0.27708766637010696
303,0.2762781012954291
304,0.2768437767880921
305,0.27643430568061617
306,0.27659618431832456
307,0.2769767750033451
308,0.27713651753596
309,0.2768338276914063
310,0.27696416048308775
311,0.27711229568688395
312,0.2763783373728638
313,0.2761100528518086
314,0.2767645136530384
315,0.27665121701590484
316,0.2770680462998715
317,0.2773994535375538
318,0.2765825691178498
319,0.2771352990152062
320,0.2769693243053998
321,0.2765383758142089
322,0.2768395435537222
323,0.2767586643891695
324,0.27648087147640676
325,0.27664953300337514
326,0.2769428865065749
327,0.2765485763045917
328,0.27690842116600684
329,0.27692094968053826
330,0.2764541478227019
331,0.2770220765209337
332,0.2770057070757989
333,0.2764957074760034
334,0.2771675096330539
335,0.2766609663010811
336,0.2767971106051038
337,0.2765894662740819
338,0.276809268951257
339,0.2768445230767686
340,0.2760585761665277
341,0.2767482122550665
342,0.27660403353661517
343,0.2770002608556812
344,0.2771788571475646
345,0.2766561303571552
346,0.27647834172635616
347,0.276678042441689
348,0.2773538537875999
349,0.276882616720884
350,0.2766472550340567
351,0.2770714547772963
352,0.2769544542898232
353,0.2766541998138931
354,0.27663545233861925
355,0.2767930256992302
356,0.27709262783109523
357,0.2765973195147113
358,0.27657776687822505
359,0.27663059977156434
360,0.27667096207930925
361,0.276855222146246
362,0.2769306705858072
363,0.2765630430186167
364,0.2769452804461602
365,0.2769083740358211
366,0.2768249932625503
367,0.27659978910018324
368,0.2769250369528308
369,0.2767290751989353
370,0.2767176232481502
371,0.2767601590852607
372,0.27667013317157985
373,0.2768985091893387
374,0.27687002390355003
375,0.2770004891655938
376,0.27691035303328587
377,0.2763655000626185
378,0.276717083948297
379,0.27710483461456514
380,0.2770359995534835
381,0.27649229713268547
382,0.2767113680024288
383,0.27672830015207317
384,0.27663841447489684
385,0.2765342303441604
386,0.27659453921452964
387,0.2767520551513061
388,0.2764779952605261
389,0.27648043826087115
390,0.2764549169524881
391,0.2769134476988747
392,0.2771130441638945
393,0.2766015793005237
394,0.27629550554179744
395,0.27655960668532964
396,0.27646269107670807
397,0.27702111096317567
398,0.2765492658873976
399,0.2762319559617446
400,0.2770295986866069
401,0.27691216871642005
402,0.27672420039650714
403,0.27640251860116105
404,0.27675429712908317
405,0.27672262584018287
406,0.2767616640378876
407,0.27735059673413204
408,0.2767599360435798
409,0.2770838914625806
410,0.2769096164457778
411,0.27690831251558357
412,0.2769136381634082
413,0.2765923880957777
414,0.2767919071112405
415,0.27712042816158083
416,0.2760028799444324
417,0.276965443022486
418,0.2766784223663752
419,0.2767820127919086
420,0.2761769337893191
421,0.27678481382479386
422,0.2766722085555633
423,0.2768658356967474
424,0.2773744626822657
425,0.2767598375500763
426,0.2766287866927362
427,0.27705117463835455
428,0.2764297486275541
429,0.2769906615934527
430,0.2768180837733147
431,0.2767082581249339
432,0.2769098247822874
433,0.27634681473775086
434,0.276979709617898
435,0.27664396299654354
436,0.276616986492014
437,0.27665865185483635
438,0.2770256762593835
439,0.2763377951030432
440,0.2765686517701074
441,0.27700357434501693
442,0.2766408279301136
443,0.27703242948722673
444,0.27637223250055676
445,0.27637189365940307
446,0.27679215903303883
447,0.2770875766634907
448,0.27613671533479006
449,0.27668602876480203
450,0.27673797058235444
451,0.2770039788767606
452,0.27654103678293973
453,0.2768124128008321
454,0.2767048937429096
455,0.2766339656945287
456,0.2767278259943151
457,0.27661046103855463
458,0.2773132076546303
459,0.276339529940817
460,0.2766704124919175
461,0.27681361143905353
462,0.2765574513712431
463,0.27676969319041483
464,0.27725907839933783
465,0.2765588494127302
466,0.2764667812159806
467,0.27645280976565123
468,0.27670011802012545
469,0.27670596846251583
470,0.27635508558887295
471,0.2765894666586044
472,0.27681720905321755
473,0.276780517603197
474,0.276595826349055
475,0.276856066962511
476,0.27715657082581874
477,0.2770992619586639
478,0.27634790966312783
479,0.2767805076240389
480,0.2763151283140233
481,0.2765457228861021
482,0.27654334447913254
483,0.2768694678908433
484,0.27699298268731204
485,0.27676525934200324
486,0.27629932894069625
487,0.27680559558790935
488,0.27680460414993
489,0.27668739416186167
490,0.2769520902905605
491,0.2768221478496664
492,0.2763287194991205
493,0.27696935980428233
494,0.2769286484585357
495,0.2762567365558176
496,0.27673121881942475
497,0.2767533700526406
498,0.276174280902612
499,0.2765163706212694
